HITId,HITTypeId,AssignmentId,WorkerId,WorkTimeInSeconds,Context,Number,Question,Clarity,Fluency,Grammatical,Present,Qgen
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32ZKVD547FNEB4CXTIFWLHN7B3XB3X,A1NGXQMOBCXDC3,278,"the style adopted for this part of the museum was italian renaissance, much use was made of terracotta, brick and mosaic, this north facade was intended as the main entrance to the museum with its bronze doors designed by james gamble & reuben townroe having six panels depicting: humphry davy (chemistry); isaac newton (astronomy); james watt (mechanics); bramante (architecture); michelangelo (sculpture); titian (painting); thus representing the range of the museums collections, godfrey sykes also designed the terracotta embellishments and the mosaic in the pediment of the north facade commemorating the great exhibition the profits from which helped to fund the museum, this is flanked by terracotta statue groups by percival ball.",144,what art historical style was used in the decoration for the northern part of the museum?,3,5,TRUE,TRUE,FALSE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3907X2AHF05RUGHO8NJSXRN4MTCP2L,A15A09BRS1Q8W0,157,"the style adopted for this part of the museum was italian renaissance, much use was made of terracotta, brick and mosaic, this north facade was intended as the main entrance to the museum with its bronze doors designed by james gamble & reuben townroe having six panels depicting: humphry davy (chemistry); isaac newton (astronomy); james watt (mechanics); bramante (architecture); michelangelo (sculpture); titian (painting); thus representing the range of the museums collections, godfrey sykes also designed the terracotta embellishments and the mosaic in the pediment of the north facade commemorating the great exhibition the profits from which helped to fund the museum, this is flanked by terracotta statue groups by percival ball.",144,what art historical style was used in the decoration for the northern part of the museum?,5,5,TRUE,TRUE,FALSE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3LYA37P8IQNK72K4EO7V2349MPIKBG,A3862RIFFUV141,307,"the style adopted for this part of the museum was italian renaissance, much use was made of terracotta, brick and mosaic, this north facade was intended as the main entrance to the museum with its bronze doors designed by james gamble & reuben townroe having six panels depicting: humphry davy (chemistry); isaac newton (astronomy); james watt (mechanics); bramante (architecture); michelangelo (sculpture); titian (painting); thus representing the range of the museums collections, godfrey sykes also designed the terracotta embellishments and the mosaic in the pediment of the north facade commemorating the great exhibition the profits from which helped to fund the museum, this is flanked by terracotta statue groups by percival ball.",144,what art historical style was used in the decoration for the northern part of the museum?,4,3,TRUE,FALSE,FALSE
356TQKY9XFXBO5HJ1GSAJCE154J78H,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3ZAK8W07I4EXQBM6AME8O9HOXCM0UA,A1IZ4NX41GKU4X,243,"the style adopted for this part of the museum was italian renaissance, much use was made of terracotta, brick and mosaic, this north facade was intended as the main entrance to the museum with its bronze doors designed by james gamble & reuben townroe having six panels depicting: humphry davy (chemistry); isaac newton (astronomy); james watt (mechanics); bramante (architecture); michelangelo (sculpture); titian (painting); thus representing the range of the museums collections, godfrey sykes also designed the terracotta embellishments and the mosaic in the pediment of the north facade commemorating the great exhibition the profits from which helped to fund the museum, this is flanked by terracotta statue groups by percival ball.",144,what art historical style was used in the decoration for the northern part of the museum?,5,5,TRUE,TRUE,FALSE
3RDTX9JRTY1B2A0T68YOJ89CPA1796,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,32UTUBMZ7GWYNDEGDSL24CFQ2NPBVT,A2V3P1XE33NYC3,302,"however, mughal emperors directly patronized the legacies of genghis khan and timur; together their names were synonymous with the names of other distinguished personalities particularly among the muslim populations of south asia.",78,who were the names of the names of the mughal?,3,1,FALSE,FALSE,TRUE
3RDTX9JRTY1B2A0T68YOJ89CPA1796,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3B1NLC6UGZWH9APV724HZVH5WCIGPW,A15A09BRS1Q8W0,315,"however, mughal emperors directly patronized the legacies of genghis khan and timur; together their names were synonymous with the names of other distinguished personalities particularly among the muslim populations of south asia.",78,who were the names of the names of the mughal?,2,2,FALSE,FALSE,TRUE
3RDTX9JRTY1B2A0T68YOJ89CPA1796,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3E1QT0TDFP9AZ9W9B929YLZVMFAI86,A1IZ4NX41GKU4X,257,"however, mughal emperors directly patronized the legacies of genghis khan and timur; together their names were synonymous with the names of other distinguished personalities particularly among the muslim populations of south asia.",78,who were the names of the names of the mughal?,1,1,FALSE,FALSE,TRUE
3RDTX9JRTY1B2A0T68YOJ89CPA1796,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3P1L2B7AD1PFA2RV3TOINNHNIO6OLR,A1NGXQMOBCXDC3,311,"however, mughal emperors directly patronized the legacies of genghis khan and timur; together their names were synonymous with the names of other distinguished personalities particularly among the muslim populations of south asia.",78,who were the names of the names of the mughal?,3,5,TRUE,TRUE,TRUE
3UQVX1UPFSHMKFFA00Y0U6RBBQL209,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,373ERPL3YO86QSRG4U7D39W9NODTR9,A1NGXQMOBCXDC3,249,"on an international level, the price increases changed competitive positions in many industries, such as automobiles.",174,"on an international level, which industry's competitive positions is affected? ",5,5,TRUE,TRUE,FALSE
3UQVX1UPFSHMKFFA00Y0U6RBBQL209,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3FE7TXL1LINCUSI380YHXWDERPZ2QQ,A15A09BRS1Q8W0,140,"on an international level, the price increases changed competitive positions in many industries, such as automobiles.",174,"on an international level, which industry's competitive positions is affected? ",2,3,TRUE,FALSE,FALSE
3UQVX1UPFSHMKFFA00Y0U6RBBQL209,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3TXWC2NHNZQZ7SIFLD212J0TFJUS9X,A1IZ4NX41GKU4X,282,"on an international level, the price increases changed competitive positions in many industries, such as automobiles.",174,"on an international level, which industry's competitive positions is affected? ",5,5,TRUE,TRUE,FALSE
3UQVX1UPFSHMKFFA00Y0U6RBBQL209,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3Z2R0DQ0JHENXPSYZ93H3FO08MDE2S,A1UH396UOK0X9Z,346,"on an international level, the price increases changed competitive positions in many industries, such as automobiles.",174,"on an international level, which industry's competitive positions is affected? ",3,3,FALSE,TRUE,FALSE
38G0E1M85M5BXSPSMHWVLICTODHUVB,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3A1PQ49WVHHSSE1466B9JZB88WNH1Q,A1DVKS3R9SLQ1H,363,"crosscountry trains serve destinations in yorkshire, the midlands and the south west.",198,whose trains serve destinations in yorkshire?,5,5,TRUE,TRUE,FALSE
38G0E1M85M5BXSPSMHWVLICTODHUVB,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3JNQLM5FT4M13V2QGVQLGAEKHJAL2I,A3862RIFFUV141,270,"crosscountry trains serve destinations in yorkshire, the midlands and the south west.",198,whose trains serve destinations in yorkshire?,5,4,TRUE,FALSE,FALSE
38G0E1M85M5BXSPSMHWVLICTODHUVB,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3MB8LZR5BFTWKB6G51WPG60EYJWLK4,A2VE5IV9OD2SK1,314,"crosscountry trains serve destinations in yorkshire, the midlands and the south west.",198,whose trains serve destinations in yorkshire?,5,5,TRUE,TRUE,FALSE
38G0E1M85M5BXSPSMHWVLICTODHUVB,3MOP54T9IO9VASG0NDBCNQK89X7Y0M,3RGU30DZTA8LF9IJNSXSF4FQJZNJM6,A1IZ4NX41GKU4X,372,"crosscountry trains serve destinations in yorkshire, the midlands and the south west.",198,whose trains serve destinations in yorkshire?,5,5,TRUE,TRUE,FALSE
33W1NHWFYHLD6ZFDN9VO1S3NTAETZH,3VILS635XFH12N8B5SYDK5XF0KNPS6,33PPO7FECVFMG4S0SHDPKDDWX5UDIS,A1F1BIPJR11LSR,199,the total number of seats in the parliament are allocated to parties proportionally to the number of votes received in the second vote of the ballot using the d'hondt method.,173,how are the total numbers of seats allocated to parties?,5,5,TRUE,TRUE,FALSE
33W1NHWFYHLD6ZFDN9VO1S3NTAETZH,3VILS635XFH12N8B5SYDK5XF0KNPS6,3HWRJOOET52G2O9WTOINUX146FXESE,A21AVVEQUEX7DA,267,the total number of seats in the parliament are allocated to parties proportionally to the number of votes received in the second vote of the ballot using the d'hondt method.,173,how are the total numbers of seats allocated to parties?,5,4,TRUE,FALSE,FALSE
33W1NHWFYHLD6ZFDN9VO1S3NTAETZH,3VILS635XFH12N8B5SYDK5XF0KNPS6,3NXNZ5RS1AXDOUYNXA4Q7S4XS4497C,A2QD7QFGCUNF5N,219,the total number of seats in the parliament are allocated to parties proportionally to the number of votes received in the second vote of the ballot using the d'hondt method.,173,how are the total numbers of seats allocated to parties?,4,4,TRUE,TRUE,FALSE
33W1NHWFYHLD6ZFDN9VO1S3NTAETZH,3VILS635XFH12N8B5SYDK5XF0KNPS6,3R2UR8A0IAGAAW8KHCR6YHCAPW5OX0,AQD91RFHV1WNE,131,the total number of seats in the parliament are allocated to parties proportionally to the number of votes received in the second vote of the ballot using the d'hondt method.,173,how are the total numbers of seats allocated to parties?,3,3,TRUE,FALSE,FALSE
3RWO3EJELH9IJB1YYHDC4OIERSGP1J,3VILS635XFH12N8B5SYDK5XF0KNPS6,3EA3QWIZ4IVTXTOXE7D4PHVI0RIITG,AQD91RFHV1WNE,386,"on the evening of the same day, the couple was married by bugenhagen.",37,who married bugenhagen?,3,3,TRUE,TRUE,TRUE
3RWO3EJELH9IJB1YYHDC4OIERSGP1J,3VILS635XFH12N8B5SYDK5XF0KNPS6,3ERET4BTVM91J957G4TZBX9JYO49KI,A3C3RLZKKHH1FC,400,"on the evening of the same day, the couple was married by bugenhagen.",37,who married bugenhagen?,4,4,TRUE,TRUE,TRUE
3RWO3EJELH9IJB1YYHDC4OIERSGP1J,3VILS635XFH12N8B5SYDK5XF0KNPS6,3FIJLY1B6U4BVAT0WIYZHAHTVW4PFQ,A1F1BIPJR11LSR,405,"on the evening of the same day, the couple was married by bugenhagen.",37,who married bugenhagen?,2,2,FALSE,FALSE,TRUE
3RWO3EJELH9IJB1YYHDC4OIERSGP1J,3VILS635XFH12N8B5SYDK5XF0KNPS6,3I7DHKZYGN0720BHC3PLJ4CC4W4F5V,A28A3HF3LSEIDT,382,"on the evening of the same day, the couple was married by bugenhagen.",37,who married bugenhagen?,4,4,TRUE,TRUE,TRUE
33QQ60S6ASIV4ROCJK860PM3UH2U0H,3VILS635XFH12N8B5SYDK5XF0KNPS6,31LM9EDVOLSRXR3JZTCSSJ4QOOLJNS,A11GWWAXRJQ6Y2,144,"the design, development and construction of the center was conducted by kurt h. debus, a member of dr. wernher von braun's original v-2 rocket engineering team.",150,who conducted the construction of the new center?,3,3,TRUE,TRUE,FALSE
33QQ60S6ASIV4ROCJK860PM3UH2U0H,3VILS635XFH12N8B5SYDK5XF0KNPS6,386CSBG1OZM0CT14V2AKN9UQ7TNQ6F,A1CSDIX05PK9V,223,"the design, development and construction of the center was conducted by kurt h. debus, a member of dr. wernher von braun's original v-2 rocket engineering team.",150,who conducted the construction of the new center?,5,5,TRUE,TRUE,FALSE
33QQ60S6ASIV4ROCJK860PM3UH2U0H,3VILS635XFH12N8B5SYDK5XF0KNPS6,3K3R2QNK8B3FM5AJAIX1HKIH0F29UF,A28A3HF3LSEIDT,354,"the design, development and construction of the center was conducted by kurt h. debus, a member of dr. wernher von braun's original v-2 rocket engineering team.",150,who conducted the construction of the new center?,5,4,TRUE,TRUE,FALSE
33QQ60S6ASIV4ROCJK860PM3UH2U0H,3VILS635XFH12N8B5SYDK5XF0KNPS6,3LYA37P8IQNK72K4EO7V2349MO7BKU,A2QD7QFGCUNF5N,219,"the design, development and construction of the center was conducted by kurt h. debus, a member of dr. wernher von braun's original v-2 rocket engineering team.",150,who conducted the construction of the new center?,4,3,TRUE,TRUE,FALSE
30Y6N4AHYPWXNJXPR21WALJ2H77RD3,3VILS635XFH12N8B5SYDK5XF0KNPS6,32Q90QCQ1SLIE5WOOF9L3BAUPLJEKW,AW0K78T4I2T72,333,"the design, development and construction of the center was conducted by kurt h. debus, a member of dr. wernher von braun's original v-2 rocket engineering team.",50,who was the director of the center?,5,5,TRUE,TRUE,TRUE
30Y6N4AHYPWXNJXPR21WALJ2H77RD3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3MB8LZR5BFTWKB6G51WPG60EYIKLKQ,A3U21PUMQ6NGT2,369,"the design, development and construction of the center was conducted by kurt h. debus, a member of dr. wernher von braun's original v-2 rocket engineering team.",50,who was the director of the center?,4,5,TRUE,TRUE,TRUE
30Y6N4AHYPWXNJXPR21WALJ2H77RD3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3P529IW9KYLL4PE24Q5S0T89QM3FLI,AOUMYCLO4I993,548,"the design, development and construction of the center was conducted by kurt h. debus, a member of dr. wernher von braun's original v-2 rocket engineering team.",50,who was the director of the center?,2,3,TRUE,FALSE,TRUE
30Y6N4AHYPWXNJXPR21WALJ2H77RD3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3ZV9H2YQQD76Z7A8O9BS8V0SL333WR,A2QD7QFGCUNF5N,120,"the design, development and construction of the center was conducted by kurt h. debus, a member of dr. wernher von braun's original v-2 rocket engineering team.",50,who was the director of the center?,4,5,TRUE,TRUE,TRUE
3BDORL6HKKDNIRRBR66LQF1KW7VRC3,3VILS635XFH12N8B5SYDK5XF0KNPS6,37QW5D2ZRGMZTNZ5GLWN2N5IVCYS8S,A1F1BIPJR11LSR,523,leonard goldenson said that abc's first international activity was broadcasting the coronation of queen elizabeth ii in june 1953; cbs and nbc were unable to cover the coronation live due to respective issues with technical problems and flight delays.,90,who was the first queen of the queen elizabeth ii?,1,1,FALSE,FALSE,TRUE
3BDORL6HKKDNIRRBR66LQF1KW7VRC3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3H7XDTSHKCR7TJMWJOICRPP1P88GWC,A5LYLHG880ABE,155,leonard goldenson said that abc's first international activity was broadcasting the coronation of queen elizabeth ii in june 1953; cbs and nbc were unable to cover the coronation live due to respective issues with technical problems and flight delays.,90,who was the first queen of the queen elizabeth ii?,2,3,TRUE,TRUE,TRUE
3BDORL6HKKDNIRRBR66LQF1KW7VRC3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3WRFBPLXRAOGCD1UW8K5CCN1SRZ3N0,A21AVVEQUEX7DA,333,leonard goldenson said that abc's first international activity was broadcasting the coronation of queen elizabeth ii in june 1953; cbs and nbc were unable to cover the coronation live due to respective issues with technical problems and flight delays.,90,who was the first queen of the queen elizabeth ii?,4,4,TRUE,TRUE,TRUE
3BDORL6HKKDNIRRBR66LQF1KW7VRC3,3VILS635XFH12N8B5SYDK5XF0KNPS6,3YWRV122CSZF80R95QRNHON6G9KU8B,A11GWWAXRJQ6Y2,122,leonard goldenson said that abc's first international activity was broadcasting the coronation of queen elizabeth ii in june 1953; cbs and nbc were unable to cover the coronation live due to respective issues with technical problems and flight delays.,90,who was the first queen of the queen elizabeth ii?,3,3,TRUE,TRUE,TRUE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3018Q3ZVOIQ1BWS7YUGW846HZYGARR,A3C3RLZKKHH1FC,297,the warsaw stock exchange is one of the largest and most important in central and eastern europe.,167,what exchange in warsaw is one of the most important for central and eastern europe?,3,3,TRUE,TRUE,FALSE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3QFUFYSY9YFP6H7HYY6BEC6Y408F4P,A2SBISQJE2ZPJQ,304,the warsaw stock exchange is one of the largest and most important in central and eastern europe.,167,what exchange in warsaw is one of the most important for central and eastern europe?,3,3,TRUE,TRUE,FALSE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3SKEMFQBZ35154MXBCNLB1E8EIM8KS,A5LYLHG880ABE,324,the warsaw stock exchange is one of the largest and most important in central and eastern europe.,167,what exchange in warsaw is one of the most important for central and eastern europe?,3,3,TRUE,TRUE,FALSE
3W5PY7V3UP7JN693FTF1LF7CPEJJYB,3VILS635XFH12N8B5SYDK5XF0KNPS6,3VHHR074H3H8PWZWM77GC1VSSYKL7K,AUOYNTK0GOFOM,307,the warsaw stock exchange is one of the largest and most important in central and eastern europe.,167,what exchange in warsaw is one of the most important for central and eastern europe?,5,5,TRUE,TRUE,FALSE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,31N2WW6R9RQ4OLODYK1S47ESQ0DF35,A3C3RLZKKHH1FC,387,"while chinese primary schools were allowed to retain chinese as the medium of instruction, chinese secondary schools are required to change into english-medium schools.",196,what language is used in chinese primary schools in malaysia?,4,4,TRUE,TRUE,FALSE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,379J5II41OGTYBE69FLMIBN9ELPLE7,A1GKEEI844CEKI,179,"while chinese primary schools were allowed to retain chinese as the medium of instruction, chinese secondary schools are required to change into english-medium schools.",196,what language is used in chinese primary schools in malaysia?,4,3,TRUE,TRUE,FALSE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,3A1COHJ8NJVA3ELP5RKOY9YGM1IH8X,A21AVVEQUEX7DA,212,"while chinese primary schools were allowed to retain chinese as the medium of instruction, chinese secondary schools are required to change into english-medium schools.",196,what language is used in chinese primary schools in malaysia?,4,3,TRUE,TRUE,FALSE
3LG268AV3862FPBPNXCGG31NHJ8REW,3VILS635XFH12N8B5SYDK5XF0KNPS6,3AUQQEL7U5TX3QB6FCODKVJ7BIH0VJ,A28A3HF3LSEIDT,330,"while chinese primary schools were allowed to retain chinese as the medium of instruction, chinese secondary schools are required to change into english-medium schools.",196,what language is used in chinese primary schools in malaysia?,4,4,TRUE,TRUE,FALSE
