HITId,HITTypeId,AssignmentId,WorkerId,WorkTimeInSeconds,Context,Input Number,Question,Answer,Clarity,Fluency,Grammatical,Present,Generated
34OWYT6U3WH8RUHPPZ2LAXZL3T6I9C,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3ZDAD0O1T1DQNODSDTD5SRIXONUXT5,A610SH5RY1NG1,172,"in addition to certification, many educational institutions especially within the us, require that prospective teachers pass a background check and psychiatric evaluation to be able to teach in classroom.",171,in what country is a background check required?,us,5,5,TRUE,TRUE,FALSE
341H3G5YF0ECQQIMP77EHH1IW2E0ZF,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,323Q6SJS8IGJITVCD5QU81F29O3FHM,A610SH5RY1NG1,111,"following the treaty, king george iii issued the royal proclamation of 1763 on october 7, 1763, which outlined the division and administration of the newly conquered territory, and to some extent continues to govern relations between the government of modern canada and the first nations.",196,who issued the royal proclamation of 1763?,king george iii,5,5,TRUE,TRUE,FALSE
341H3G5YF0ECQQIMP77EHH1IW2E0ZF,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3A1PQ49WVHHSSE1466B9JZB88EKH1N,A8TIL9U6YHG5,213,"following the treaty, king george iii issued the royal proclamation of 1763 on october 7, 1763, which outlined the division and administration of the newly conquered territory, and to some extent continues to govern relations between the government of modern canada and the first nations.",196,who issued the royal proclamation of 1763?,king george iii,5,5,TRUE,TRUE,FALSE
341H3G5YF0ECQQIMP77EHH1IW2E0ZF,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3A1PQ49WVHHSSE1466B9JZB88EL1H8,A3BI0AX5T5GVO3,121,"following the treaty, king george iii issued the royal proclamation of 1763 on october 7, 1763, which outlined the division and administration of the newly conquered territory, and to some extent continues to govern relations between the government of modern canada and the first nations.",196,who issued the royal proclamation of 1763?,king george iii,4,5,TRUE,TRUE,FALSE
341H3G5YF0ECQQIMP77EHH1IW2E0ZF,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3RANCT1ZVFHYAYPG82BX8QD7OYDUBK,A2J2P9JE374XCM,384,"following the treaty, king george iii issued the royal proclamation of 1763 on october 7, 1763, which outlined the division and administration of the newly conquered territory, and to some extent continues to govern relations between the government of modern canada and the first nations.",196,who issued the royal proclamation of 1763?,king george iii,5,5,TRUE,TRUE,FALSE
3BS6ERDL937410Z5ZEYYZQS6LNQD6U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3EJJQNKU9R5GLJ0L40QOPQTLCCHHRM,A1IZ4NX41GKU4X,246,"the biodiversity of plant species is the highest on earth with one 2001 study finding a quarter square kilometer (62 acres) of ecuadorian rainforest supports more than 1,100 tree species.",175,how many tree species are in the rainforest?,"1,100",5,5,TRUE,TRUE,FALSE
3BS6ERDL937410Z5ZEYYZQS6LNQD6U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3F6HPJW4JD0HEPEPK9XNPLV0F8BW2J,A3BI0AX5T5GVO3,197,"the biodiversity of plant species is the highest on earth with one 2001 study finding a quarter square kilometer (62 acres) of ecuadorian rainforest supports more than 1,100 tree species.",175,how many tree species are in the rainforest?,"1,100",4,5,TRUE,TRUE,FALSE
3BS6ERDL937410Z5ZEYYZQS6LNQD6U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3Z7ISHFUH0VWUZLJBDQVYG2LIA68ZN,A2YBZFSUD5OP7W,279,"the biodiversity of plant species is the highest on earth with one 2001 study finding a quarter square kilometer (62 acres) of ecuadorian rainforest supports more than 1,100 tree species.",175,how many tree species are in the rainforest?,"1,100",4,4,TRUE,TRUE,FALSE
3BS6ERDL937410Z5ZEYYZQS6LNQD6U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3ZR9AIQJUB9Y9DSRVGNQB5JUYHR04G,A610SH5RY1NG1,137,"the biodiversity of plant species is the highest on earth with one 2001 study finding a quarter square kilometer (62 acres) of ecuadorian rainforest supports more than 1,100 tree species.",175,how many tree species are in the rainforest?,"1,100",5,5,TRUE,TRUE,FALSE
3538U0YQ1FU221QJ7IVQGNJ7N943FP,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,386CSBG1OZM0CT14V2AKN9UQ7CW6Q6,A3696JXTRKL2FI,292,"warsaw university of technology is the second academic school of technology in the country, and one of the largest in east-central europe, employing 2,000 professors.",18,how many professors does the warsaw university of technology employ?,"2,000",5,5,TRUE,TRUE,TRUE
3538U0YQ1FU221QJ7IVQGNJ7N943FP,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3A0EX8ZRN8OFR79LI38MBBJKKMOYBM,A2VE5IV9OD2SK1,186,"warsaw university of technology is the second academic school of technology in the country, and one of the largest in east-central europe, employing 2,000 professors.",18,how many professors does the warsaw university of technology employ?,"2,000",5,5,TRUE,TRUE,TRUE
3538U0YQ1FU221QJ7IVQGNJ7N943FP,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3EG49X351UCKLQ2GHG5CHHQJ4FHX6S,A1Z6F6EIUJFC6T,148,"warsaw university of technology is the second academic school of technology in the country, and one of the largest in east-central europe, employing 2,000 professors.",18,how many professors does the warsaw university of technology employ?,"2,000",3,4,FALSE,TRUE,TRUE
3538U0YQ1FU221QJ7IVQGNJ7N943FP,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3HQUKB7LNFE3WPMI8VEUBMRFP3GHHM,A37WDOIQH6JM6V,272,"warsaw university of technology is the second academic school of technology in the country, and one of the largest in east-central europe, employing 2,000 professors.",18,how many professors does the warsaw university of technology employ?,"2,000",5,5,TRUE,TRUE,TRUE
3D06DR5225J8SWHL2KEDYLHMQK8AMZ,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,337RC3OW052A0M0S45AWIFBVEZZVLW,A1Z6F6EIUJFC6T,213,"on an international level, the price increases changed competitive positions in many industries, such as automobiles.",73,"on an international level, which industry's competitive positions is affected?",automobiles,3,3,TRUE,TRUE,TRUE
3D06DR5225J8SWHL2KEDYLHMQK8AMZ,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3C6FJU71TQTUN6IRIUPHG1B897VYU3,A3BI0AX5T5GVO3,151,"on an international level, the price increases changed competitive positions in many industries, such as automobiles.",73,"on an international level, which industry's competitive positions is affected?",automobiles,3,4,TRUE,TRUE,TRUE
3D06DR5225J8SWHL2KEDYLHMQK8AMZ,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3IJXV6UZ1XJGHEB5AI89P2U0CPTRIM,A2J2P9JE374XCM,138,"on an international level, the price increases changed competitive positions in many industries, such as automobiles.",73,"on an international level, which industry's competitive positions is affected?",automobiles,5,5,TRUE,TRUE,TRUE
3D06DR5225J8SWHL2KEDYLHMQK8AMZ,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3QL2OFSM96I4PDXDP1V65FRVYNKNCS,A23S6QOSZH9TMT,392,"on an international level, the price increases changed competitive positions in many industries, such as automobiles.",73,"on an international level, which industry's competitive positions is affected?",automobiles,5,4,FALSE,TRUE,TRUE
3QGTX7BCHP2BLX4NMDDQYCX9DAP5Z5,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,35H6S234SA0BJ7I6BAMHPYZZBGA65U,A3696JXTRKL2FI,300,this would be the final year in a multi-year contract with anheuser-busch inbev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount.,162,which company has been able to air multiple ads at a steep discount?,anheuser-busch inbev,5,5,TRUE,TRUE,FALSE
3QGTX7BCHP2BLX4NMDDQYCX9DAP5Z5,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,39N5ACM9HEN2U02NTWY77EVISHG9PR,A26TY8FHMJ183C,252,this would be the final year in a multi-year contract with anheuser-busch inbev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount.,162,which company has been able to air multiple ads at a steep discount?,anheuser-busch inbev,5,5,TRUE,TRUE,FALSE
3QGTX7BCHP2BLX4NMDDQYCX9DAP5Z5,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3BWI6RSP7G9UJQP45LKCZ658JKT7EV,A2LU259QPV1I4V,376,this would be the final year in a multi-year contract with anheuser-busch inbev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount.,162,which company has been able to air multiple ads at a steep discount?,anheuser-busch inbev,5,5,TRUE,TRUE,FALSE
3QGTX7BCHP2BLX4NMDDQYCX9DAP5Z5,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3CFVK00FWLLPLWLR3X2O6NVWX6A6LI,A3BI0AX5T5GVO3,111,this would be the final year in a multi-year contract with anheuser-busch inbev that allowed the beer manufacturer to air multiple advertisements during the game at a steep discount.,162,which company has been able to air multiple ads at a steep discount?,anheuser-busch inbev,3,3,TRUE,FALSE,FALSE
3NI0WFPPI9GA2GYBN2A3KJ8NRYH60U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,34PGFRQONOBHKLCXRU3FO2HHHJXJWT,A1Z6F6EIUJFC6T,266,"as sea-level continued to rise in the netherlands, the formation of the holocene rhine-meuse delta began (~ 8,000 years ago).",120,what country did the rhine continue to rise during the holocene?,netherlands,4,2,TRUE,FALSE,FALSE
3NI0WFPPI9GA2GYBN2A3KJ8NRYH60U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3CN4LGXD5XOV68OC3OYZ3XDEAU74YM,A3696JXTRKL2FI,284,"as sea-level continued to rise in the netherlands, the formation of the holocene rhine-meuse delta began (~ 8,000 years ago).",120,what country did the rhine continue to rise during the holocene?,netherlands,4,4,TRUE,TRUE,FALSE
3NI0WFPPI9GA2GYBN2A3KJ8NRYH60U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3N2BF7Y2VQUPO3NTZSU73RZB6PFMH0,A610SH5RY1NG1,122,"as sea-level continued to rise in the netherlands, the formation of the holocene rhine-meuse delta began (~ 8,000 years ago).",120,what country did the rhine continue to rise during the holocene?,netherlands,4,4,TRUE,TRUE,FALSE
3NI0WFPPI9GA2GYBN2A3KJ8NRYH60U,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3QUO65DNQUOITSEPC7GJEAD6VXUUOM,A8TIL9U6YHG5,400,"as sea-level continued to rise in the netherlands, the formation of the holocene rhine-meuse delta began (~ 8,000 years ago).",120,what country did the rhine continue to rise during the holocene?,netherlands,5,5,TRUE,TRUE,FALSE
3N5YJ55YXG3EAE2LELTDB06MVAIANZ,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3HRMW88U16QED3HX1KNMXZ0UK8E0MD,A8TIL9U6YHG5,276,in 2011 the board of pharmaceutical specialties approved ambulatory care pharmacy practice as a separate board certification.,40,when was ambulatory care pharmacy approved as its own certification?,2011,5,5,TRUE,TRUE,TRUE
3N5YJ55YXG3EAE2LELTDB06MVAIANZ,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3IAEQB9FMEK4HZC5HYH4L4M4CZZDW8,A610SH5RY1NG1,182,in 2011 the board of pharmaceutical specialties approved ambulatory care pharmacy practice as a separate board certification.,40,when was ambulatory care pharmacy approved as its own certification?,2011,5,5,TRUE,TRUE,TRUE
3N5YJ55YXG3EAE2LELTDB06MVAIANZ,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3IFS6Q0HJIJSITBIP78EFCZWYRCSIB,A2LU259QPV1I4V,357,in 2011 the board of pharmaceutical specialties approved ambulatory care pharmacy practice as a separate board certification.,40,when was ambulatory care pharmacy approved as its own certification?,2011,5,5,TRUE,TRUE,TRUE
3N5YJ55YXG3EAE2LELTDB06MVAIANZ,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3X87C8JFV6B5ZRZ12FDNOEQIP1TQSC,A23S6QOSZH9TMT,281,in 2011 the board of pharmaceutical specialties approved ambulatory care pharmacy practice as a separate board certification.,40,when was ambulatory care pharmacy approved as its own certification?,2011,5,5,TRUE,TRUE,TRUE
3BO3NEOQM0HMWDRUH5GL6SA59BOIAR,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3K3R2QNK8B3FM5AJAIX1HKIH0Y89UN,A2TT6FAIWFD25N,169,"materials readily available in the area generally dictate the construction materials used (e.g. brick versus stone, versus timber).",10,what generally dictates the construction materials used?,materials,1,1,FALSE,FALSE,TRUE
3BO3NEOQM0HMWDRUH5GL6SA59BOIAR,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3L4D84MILZSZNVH8WVHFNZ7U2VJJHS,A1Z6F6EIUJFC6T,151,"materials readily available in the area generally dictate the construction materials used (e.g. brick versus stone, versus timber).",10,what generally dictates the construction materials used?,materials,4,4,TRUE,TRUE,TRUE
3BO3NEOQM0HMWDRUH5GL6SA59BOIAR,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3OS4RQUCR9F9RGSQDDGYMQC4EBWFB4,A2541C8MY0BYV3,216,"materials readily available in the area generally dictate the construction materials used (e.g. brick versus stone, versus timber).",10,what generally dictates the construction materials used?,materials,2,2,FALSE,TRUE,TRUE
3BO3NEOQM0HMWDRUH5GL6SA59BOIAR,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3PEIJLRY6TTIF5HM8YIGFBPWSHCXWV,A3BI0AX5T5GVO3,186,"materials readily available in the area generally dictate the construction materials used (e.g. brick versus stone, versus timber).",10,what generally dictates the construction materials used?,materials,5,4,TRUE,TRUE,TRUE
3SX4X51T809WSZ2XF0TQQP6RLKNAOE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,30H4UDGLT2IH1KLHI52CC012SGPPM8,A3696JXTRKL2FI,294,"the panthers then blew out the arizona cardinals in the nfc championship game, 49 -- 15, racking up 487 yards and forcing seven turnovers.",26,who did the panthers play in their division championship game?,arizona cardinals,5,5,TRUE,TRUE,TRUE
3SX4X51T809WSZ2XF0TQQP6RLKNAOE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3DQQ64TANGLD6WFVM78ZLY3TQI3WP6,A3BI0AX5T5GVO3,104,"the panthers then blew out the arizona cardinals in the nfc championship game, 49 -- 15, racking up 487 yards and forcing seven turnovers.",26,who did the panthers play in their division championship game?,arizona cardinals,4,4,TRUE,TRUE,TRUE
3SX4X51T809WSZ2XF0TQQP6RLKNAOE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3EO896NRAWVPS483WPY41IAIDPFTJD,A2VE5IV9OD2SK1,220,"the panthers then blew out the arizona cardinals in the nfc championship game, 49 -- 15, racking up 487 yards and forcing seven turnovers.",26,who did the panthers play in their division championship game?,arizona cardinals,5,5,TRUE,TRUE,TRUE
3SX4X51T809WSZ2XF0TQQP6RLKNAOE,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3NXNZ5RS1AXDOUYNXA4Q7S4XSNC79K,A1Z6F6EIUJFC6T,212,"the panthers then blew out the arizona cardinals in the nfc championship game, 49 -- 15, racking up 487 yards and forcing seven turnovers.",26,who did the panthers play in their division championship game?,arizona cardinals,4,3,TRUE,TRUE,TRUE
35F6NGNVM8JUMP974E35A8AOJKY7T6,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,31N2WW6R9RQ4OLODYK1S47ESQJJF3D,A2DQPRIY1W73NY,267,"the plan was, at least provisionally approved by then superintendent of new york city schools, william h. maxwell.",151,who approved of this plan?,william h. maxwell,2,3,FALSE,TRUE,FALSE
35F6NGNVM8JUMP974E35A8AOJKY7T6,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,37XITHEISW9P4BP5I8CNEZW5ZK7CR3,A2SBISQJE2ZPJQ,316,"the plan was, at least provisionally approved by then superintendent of new york city schools, william h. maxwell.",151,who approved of this plan?,william h. maxwell,4,3,TRUE,FALSE,FALSE
35F6NGNVM8JUMP974E35A8AOJKY7T6,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3RGU30DZTA8LF9IJNSXSF4FQJHKMJ6,A3BI0AX5T5GVO3,92,"the plan was, at least provisionally approved by then superintendent of new york city schools, william h. maxwell.",151,who approved of this plan?,william h. maxwell,3,5,TRUE,TRUE,FALSE
35F6NGNVM8JUMP974E35A8AOJKY7T6,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3WMINLGALB3X5U3OGXQ1J97VZGJCAV,A2541C8MY0BYV3,158,"the plan was, at least provisionally approved by then superintendent of new york city schools, william h. maxwell.",151,who approved of this plan?,william h. maxwell,5,5,TRUE,TRUE,FALSE
3SSN80MU8COPYLPBSITB3G0G20MKX8,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,35K3O9HUABD7YJ4AN4IONYIPH8BFE6,A2LU259QPV1I4V,369,"one of the network's strike-replacement programs during that time was the game show duel, which premiered in december 2007.",67,what game show debuted on abc in 2007 as a replacement for striking programs?,duel,5,5,TRUE,TRUE,TRUE
3SSN80MU8COPYLPBSITB3G0G20MKX8,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3B1NLC6UGZWH9APV724HZVH5WUDPG0,A610SH5RY1NG1,147,"one of the network's strike-replacement programs during that time was the game show duel, which premiered in december 2007.",67,what game show debuted on abc in 2007 as a replacement for striking programs?,duel,5,5,TRUE,TRUE,TRUE
3SSN80MU8COPYLPBSITB3G0G20MKX8,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3UOUJI6MTDE5N1SHDY3FXN4Z711XUW,A3BI0AX5T5GVO3,107,"one of the network's strike-replacement programs during that time was the game show duel, which premiered in december 2007.",67,what game show debuted on abc in 2007 as a replacement for striking programs?,duel,4,4,TRUE,TRUE,TRUE
3SSN80MU8COPYLPBSITB3G0G20MKX8,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,3ZPBJO59KP1MK9HGMZV4K1CHXBQDHC,A1STU8IA7S3WOK,199,"one of the network's strike-replacement programs during that time was the game show duel, which premiered in december 2007.",67,what game show debuted on abc in 2007 as a replacement for striking programs?,duel,5,5,TRUE,TRUE,TRUE
3UUSLRKAUL3N50DAIO3Q54S2GYAD7T,3MCFX9UVS0LB9XBXCYTZXE6XTLR68I,33FOTY3KEML1B6QOKEX888ESVMGC1A,A3BI0AX5T5GVO3,126,"albert einstein extended the principle of inertia further when he explained that reference frames subject to constant acceleration, such as those free-falling toward a gravitating object, were physically equivalent to inertial reference frames.",193,who explained that inertial reference frames equaled reference frames subject to constant acceleration?,albert einstein,4,4,TRUE,TRUE,FALSE
